# r-bin (Mpc/h)	# ell = 0	
1.45500000e+02	-6.04975282e-05	
1.46500000e+02	-2.94916811e-05	
1.47500000e+02	-1.67380336e-05	
1.48500000e+02	-6.81070351e-06	
1.49500000e+02	-2.42120142e-05	
1.50500000e+02	-1.10856846e-05	
1.51500000e+02	2.52559073e-05	
1.52500000e+02	6.76266083e-05	
1.53500000e+02	7.04328301e-05	
1.54500000e+02	1.06909600e-04	
1.55500000e+02	9.89359456e-05	
1.56500000e+02	7.28352958e-05	
1.57500000e+02	2.74397670e-07	
1.58500000e+02	3.12125442e-05	
1.59500000e+02	5.13423816e-05	
1.60500000e+02	1.50816368e-05	
1.61500000e+02	2.49939643e-05	
1.62500000e+02	9.17762990e-05	
1.63500000e+02	5.64577549e-05	
1.64500000e+02	5.81858289e-05	
1.65500000e+02	5.23800010e-05	
1.66500000e+02	8.71520671e-05	
1.67500000e+02	5.09589419e-05	
1.68500000e+02	1.47724022e-04	
1.69500000e+02	2.53174458e-05	
1.70500000e+02	7.06560232e-05	
1.71500000e+02	8.81170480e-05	
1.72500000e+02	6.96036109e-05	
1.73500000e+02	3.85754385e-05	
1.74500000e+02	4.07143201e-05	
1.75500000e+02	5.24947086e-05	
1.76500000e+02	4.75425906e-05	
1.77500000e+02	9.03292054e-05	
1.78500000e+02	9.02164080e-05	
1.79500000e+02	-2.03927937e-05	
1.80500000e+02	7.36812004e-05	
1.81500000e+02	1.08205205e-04	
1.82500000e+02	8.20028842e-05	
1.83500000e+02	8.30259205e-05	
1.84500000e+02	9.29184087e-05	
1.85500000e+02	1.26715060e-04	
1.86500000e+02	5.59165473e-05	
1.87500000e+02	8.03181857e-05	
1.88500000e+02	4.99948365e-05	
1.89500000e+02	1.31965834e-04	
1.90500000e+02	7.49913554e-05	
1.91500000e+02	7.14161074e-05	
1.92500000e+02	6.69731731e-05	
1.93500000e+02	6.79403720e-05	
1.94500000e+02	1.18848891e-04	
1.95500000e+02	8.20326735e-05	
1.96500000e+02	5.45941052e-05	
1.97500000e+02	9.84091053e-05	
1.98500000e+02	-2.51078723e-05	
1.99500000e+02	5.48962857e-05	
