5.00050000e-01 1.50000000e+00 2.50000000e+00 3.50000000e+00 4.50000000e+00 5.50000000e+00 6.50000000e+00 7.50000000e+00 8.50000000e+00 9.50000000e+00 1.05000000e+01 1.15000000e+01 1.25000000e+01 1.35000000e+01 1.45000000e+01 1.55000000e+01 1.65000000e+01 1.75000000e+01 1.85000000e+01 1.95000000e+01 2.05000000e+01 2.15000000e+01 2.25000000e+01 2.35000000e+01 2.45000000e+01 2.55000000e+01 2.65000000e+01 2.75000000e+01 2.85000000e+01 2.95000000e+01 3.05000000e+01 3.15000000e+01 3.25000000e+01 3.35000000e+01 3.45000000e+01 3.55000000e+01 3.65000000e+01 3.75000000e+01 3.85000000e+01 3.95000000e+01 4.05000000e+01 4.15000000e+01 4.25000000e+01 4.35000000e+01 4.45000000e+01 4.55000000e+01 4.65000000e+01 4.75000000e+01 4.85000000e+01 4.95000000e+01 5.05000000e+01 5.15000000e+01 5.25000000e+01 5.35000000e+01 5.45000000e+01 5.55000000e+01 5.65000000e+01 5.75000000e+01 5.85000000e+01 5.95000000e+01 6.05000000e+01 6.15000000e+01 6.25000000e+01 6.35000000e+01 6.45000000e+01 6.55000000e+01 6.65000000e+01 6.75000000e+01 6.85000000e+01 6.95000000e+01 7.05000000e+01 7.15000000e+01 7.25000000e+01 7.35000000e+01 7.45000000e+01 7.55000000e+01 7.65000000e+01 7.75000000e+01 7.85000000e+01 7.95000000e+01 8.05000000e+01 8.15000000e+01 8.25000000e+01 8.35000000e+01 8.45000000e+01 8.55000000e+01 8.65000000e+01 8.75000000e+01 8.85000000e+01 8.95000000e+01 9.05000000e+01 9.15000000e+01 9.25000000e+01 9.35000000e+01 9.45000000e+01 9.55000000e+01 9.65000000e+01 9.75000000e+01 9.85000000e+01 9.95000000e+01 1.00500000e+02 1.01500000e+02 1.02500000e+02 1.03500000e+02 1.04500000e+02 1.05500000e+02 1.06500000e+02 1.07500000e+02 1.08500000e+02 1.09500000e+02 1.10500000e+02 1.11500000e+02 1.12500000e+02 1.13500000e+02 1.14500000e+02 1.15500000e+02 1.16500000e+02 1.17500000e+02 1.18500000e+02 1.19500000e+02 1.20500000e+02 1.21500000e+02 1.22500000e+02 1.23500000e+02 1.24500000e+02 1.25500000e+02 1.26500000e+02 1.27500000e+02 1.28500000e+02 1.29500000e+02 1.30500000e+02 1.31500000e+02 1.32500000e+02 1.33500000e+02 1.34500000e+02 1.35500000e+02 1.36500000e+02 1.37500000e+02 1.38500000e+02 1.39500000e+02 1.40500000e+02 1.41500000e+02 1.42500000e+02 1.43500000e+02 1.44500000e+02 1.45500000e+02 1.46500000e+02 1.47500000e+02 1.48500000e+02 1.49500000e+02 1.50500000e+02 1.51500000e+02 1.52500000e+02 1.53500000e+02 1.54500000e+02 1.55500000e+02 1.56500000e+02 1.57500000e+02 1.58500000e+02 1.59500000e+02 1.60500000e+02 1.61500000e+02 1.62500000e+02 1.63500000e+02 1.64500000e+02 1.65500000e+02 1.66500000e+02 1.67500000e+02 1.68500000e+02 1.69500000e+02 1.70500000e+02 1.71500000e+02 1.72500000e+02 1.73500000e+02 1.74500000e+02 1.75500000e+02 1.76500000e+02 1.77500000e+02 1.78500000e+02 1.79500000e+02 1.80500000e+02 1.81500000e+02 1.82500000e+02 1.83500000e+02 1.84500000e+02 1.85500000e+02 1.86500000e+02 1.87500000e+02 1.88500000e+02 1.89500000e+02 1.90500000e+02 1.91500000e+02 1.92500000e+02 1.93500000e+02 1.94500000e+02 1.95500000e+02 1.96500000e+02 1.97500000e+02 1.98500000e+02 1.99500000e+02 
8.48829039e-01 8.20677681e-01 8.40602078e-01 8.59768960e-01 8.57848749e-01 8.49921270e-01 8.58782430e-01 8.36215539e-01 8.67573123e-01 8.81384553e-01 8.81384553e-01 8.67573123e-01 8.36215539e-01 8.58782430e-01 8.49921270e-01 8.57848749e-01 8.59768960e-01 8.40602078e-01 8.20677681e-01 8.48829039e-01 
6.91821313e-01 7.33432461e-01 7.30172801e-01 7.42894129e-01 7.32855530e-01 7.32668027e-01 7.29754526e-01 7.28817013e-01 7.17523589e-01 7.24374644e-01 7.24461184e-01 7.17523589e-01 7.28817013e-01 7.29754526e-01 7.32668027e-01 7.32855530e-01 7.42894129e-01 7.30172801e-01 7.33432461e-01 6.91821313e-01 
5.96450767e-01 6.19251022e-01 6.12985762e-01 6.18625699e-01 6.34523345e-01 6.23303599e-01 6.29881521e-01 6.12564871e-01 6.18349113e-01 5.95524807e-01 5.95548858e-01 6.18349113e-01 6.12564871e-01 6.29881521e-01 6.23303599e-01 6.34523345e-01 6.18625699e-01 6.12985762e-01 6.19251022e-01 5.96450767e-01 
5.26339080e-01 5.20200947e-01 5.33322098e-01 5.40783544e-01 5.36131592e-01 5.30543142e-01 5.30471887e-01 5.51950265e-01 5.49283282e-01 5.34055010e-01 5.34075368e-01 5.49283282e-01 5.51950265e-01 5.30471887e-01 5.30543142e-01 5.36131592e-01 5.40783544e-01 5.33322098e-01 5.20200947e-01 5.26339080e-01 
4.57882199e-01 4.63415621e-01 4.63930561e-01 4.50603218e-01 4.67360585e-01 4.52968450e-01 4.77048438e-01 4.73836609e-01 4.76673142e-01 4.75486162e-01 4.75503618e-01 4.76673142e-01 4.73836609e-01 4.77048438e-01 4.52968450e-01 4.67360585e-01 4.50603218e-01 4.63930561e-01 4.63415621e-01 4.57882199e-01 
3.96383816e-01 4.06786975e-01 4.04683645e-01 4.11848584e-01 4.03783299e-01 4.04335612e-01 4.04910623e-01 4.06537299e-01 4.10660732e-01 4.10055458e-01 4.10070590e-01 4.10660732e-01 4.06537299e-01 4.04910623e-01 4.04335612e-01 4.03783299e-01 4.11848584e-01 4.04683645e-01 4.06786975e-01 3.96383816e-01 
3.35378477e-01 3.59950877e-01 3.58653062e-01 3.64082695e-01 3.58116720e-01 3.56706340e-01 3.64791196e-01 3.61811519e-01 3.55799194e-01 3.67121965e-01 3.67135208e-01 3.55799194e-01 3.61811519e-01 3.64791196e-01 3.56706340e-01 3.58116720e-01 3.64082695e-01 3.58653062e-01 3.59950877e-01 3.35378477e-01 
2.95868306e-01 3.12142333e-01 3.10757433e-01 3.10646408e-01 3.12574748e-01 3.13159094e-01 3.24296722e-01 3.31484174e-01 3.22590433e-01 3.26400367e-01 3.26458801e-01 3.22590433e-01 3.31484174e-01 3.24296722e-01 3.13159094e-01 3.12574748e-01 3.10646408e-01 3.10757433e-01 3.12142333e-01 2.95868306e-01 
2.66831102e-01 2.76711783e-01 2.79610532e-01 2.81657318e-01 2.81298871e-01 2.83158642e-01 2.82265121e-01 2.88950944e-01 2.96275739e-01 2.89241858e-01 2.89252248e-01 2.96275739e-01 2.88950944e-01 2.82265121e-01 2.83158642e-01 2.81298871e-01 2.81657318e-01 2.79610532e-01 2.76711783e-01 2.66831102e-01 
2.53279009e-01 2.49983158e-01 2.58517973e-01 2.54250565e-01 2.63631424e-01 2.62060200e-01 2.54659641e-01 2.55203527e-01 2.55691629e-01 2.58020573e-01 2.58057762e-01 2.55691629e-01 2.55203527e-01 2.54659641e-01 2.62060200e-01 2.63631424e-01 2.54250565e-01 2.58517973e-01 2.49983158e-01 2.53279009e-01 
2.17722890e-01 2.20337978e-01 2.33898777e-01 2.31844364e-01 2.26622557e-01 2.21626693e-01 2.40317248e-01 2.29593296e-01 2.29505429e-01 2.32137254e-01 2.32179095e-01 2.29505429e-01 2.29593296e-01 2.40317248e-01 2.21626693e-01 2.26622557e-01 2.31844364e-01 2.33898777e-01 2.20337978e-01 2.17722890e-01 
2.05788754e-01 2.12478557e-01 2.09056043e-01 2.07522726e-01 2.04581030e-01 2.02290520e-01 2.08351853e-01 2.14534337e-01 2.10858163e-01 2.08473004e-01 2.08480576e-01 2.10858163e-01 2.14534337e-01 2.08351853e-01 2.02290520e-01 2.04581030e-01 2.07522726e-01 2.09056043e-01 2.12478557e-01 2.05788754e-01 
1.77100611e-01 1.85888129e-01 1.87113494e-01 1.83664574e-01 1.88913679e-01 1.82824717e-01 1.87967119e-01 1.91546837e-01 1.86521464e-01 1.83688668e-01 1.83709320e-01 1.86521464e-01 1.91546837e-01 1.87967119e-01 1.82824717e-01 1.88913679e-01 1.83664574e-01 1.87113494e-01 1.85888129e-01 1.77100611e-01 
1.69963494e-01 1.66770281e-01 1.61223018e-01 1.70544935e-01 1.56882637e-01 1.64532518e-01 1.72713554e-01 1.67210291e-01 1.65773974e-01 1.71481527e-01 1.71506670e-01 1.65773974e-01 1.67210291e-01 1.72713554e-01 1.64532518e-01 1.56882637e-01 1.70544935e-01 1.61223018e-01 1.66770281e-01 1.69963494e-01 
1.50538903e-01 1.54071221e-01 1.51100732e-01 1.51152593e-01 1.43125644e-01 1.43030565e-01 1.52411665e-01 1.49809966e-01 1.55344700e-01 1.57528629e-01 1.57540154e-01 1.55344700e-01 1.49809966e-01 1.52411665e-01 1.43030565e-01 1.43125644e-01 1.51152593e-01 1.51100732e-01 1.54071221e-01 1.50538903e-01 
1.29901329e-01 1.33737048e-01 1.48634585e-01 1.38481993e-01 1.35754312e-01 1.37127430e-01 1.41989011e-01 1.41856471e-01 1.44756454e-01 1.35118118e-01 1.35128722e-01 1.44756454e-01 1.41856471e-01 1.41989011e-01 1.37127430e-01 1.35754312e-01 1.38481993e-01 1.48634585e-01 1.33737048e-01 1.29901329e-01 
1.26363099e-01 1.25832100e-01 1.27288067e-01 1.27160823e-01 1.26448745e-01 1.28266868e-01 1.24425073e-01 1.24270911e-01 1.25168962e-01 1.31173909e-01 1.31188591e-01 1.25168962e-01 1.24270911e-01 1.24425073e-01 1.28266868e-01 1.26448745e-01 1.27160823e-01 1.27288067e-01 1.25832100e-01 1.26363099e-01 
1.10610221e-01 1.21814750e-01 1.22505829e-01 1.15291426e-01 1.20788329e-01 1.19621427e-01 1.23815478e-01 1.17656952e-01 1.16365429e-01 1.14967412e-01 1.14990070e-01 1.16365429e-01 1.17656952e-01 1.23815478e-01 1.19621427e-01 1.20788329e-01 1.15291426e-01 1.22505829e-01 1.21814750e-01 1.10610221e-01 
1.01877518e-01 1.12938542e-01 1.03992094e-01 1.11198488e-01 1.06413863e-01 1.06392823e-01 1.10981770e-01 1.11276338e-01 1.03994198e-01 1.02393011e-01 1.02405636e-01 1.03994198e-01 1.11276338e-01 1.10981770e-01 1.06392823e-01 1.06413863e-01 1.11198488e-01 1.03992094e-01 1.12938542e-01 1.01877518e-01 
9.18338694e-02 1.03609470e-01 9.58498371e-02 1.05262874e-01 9.82261146e-02 1.04277492e-01 9.54443223e-02 9.35950182e-02 9.59477875e-02 1.00892325e-01 1.00900161e-01 9.59477875e-02 9.35950182e-02 9.54443223e-02 1.04277492e-01 9.82261146e-02 1.05262874e-01 9.58498371e-02 1.03609470e-01 9.18338694e-02 
9.01888709e-02 9.10007063e-02 9.26042640e-02 8.76016027e-02 9.01852140e-02 9.25384395e-02 8.21857099e-02 9.01486448e-02 8.64752725e-02 9.49611464e-02 9.49648034e-02 8.64752725e-02 9.01486448e-02 8.21857099e-02 9.25384395e-02 9.01852140e-02 8.76016027e-02 9.26042640e-02 9.10007063e-02 9.01888709e-02 
8.42210910e-02 8.54851766e-02 8.41543801e-02 7.91254063e-02 7.79075052e-02 8.44759607e-02 8.16227879e-02 7.90980377e-02 9.08870471e-02 8.40483269e-02 8.40688533e-02 9.08870471e-02 7.90980377e-02 8.16227879e-02 8.44759607e-02 7.79075052e-02 7.91254063e-02 8.41543801e-02 8.54851766e-02 8.42210910e-02 
7.29834888e-02 7.53841720e-02 6.98162549e-02 7.95793538e-02 7.49896710e-02 7.62998634e-02 8.01406357e-02 7.78441907e-02 8.08751133e-02 8.61784260e-02 8.61944626e-02 8.08751133e-02 7.78441907e-02 8.01406357e-02 7.62998634e-02 7.49896710e-02 7.95793538e-02 6.98162549e-02 7.53841720e-02 7.29834888e-02 
7.09901684e-02 6.74860454e-02 7.27316844e-02 7.32092455e-02 7.11995722e-02 7.06903746e-02 6.84050114e-02 7.28009835e-02 7.50501906e-02 7.78628294e-02 7.78748814e-02 7.50501906e-02 7.28009835e-02 6.84050114e-02 7.06903746e-02 7.11995722e-02 7.32092455e-02 7.27316844e-02 6.74860454e-02 7.09901684e-02 
6.89271384e-02 6.63068402e-02 6.65081835e-02 6.41402732e-02 6.32739300e-02 6.36440046e-02 6.21679600e-02 6.12619153e-02 6.53171388e-02 6.65790790e-02 6.65875864e-02 6.53171388e-02 6.12619153e-02 6.21679600e-02 6.36440046e-02 6.32739300e-02 6.41402732e-02 6.65081835e-02 6.63068402e-02 6.89271384e-02 
5.74058869e-02 5.83484082e-02 6.09660771e-02 6.10035106e-02 6.28711732e-02 6.12027101e-02 5.81505456e-02 6.05075171e-02 5.65462541e-02 6.24393514e-02 6.24634158e-02 5.65462541e-02 6.05075171e-02 5.81505456e-02 6.12027101e-02 6.28711732e-02 6.10035106e-02 6.09660771e-02 5.83484082e-02 5.74058869e-02 
5.59671633e-02 5.42827796e-02 5.43358112e-02 6.11377414e-02 5.45656146e-02 5.53055313e-02 5.07852212e-02 5.78422081e-02 5.29620409e-02 5.60164069e-02 5.60315588e-02 5.29620409e-02 5.78422081e-02 5.07852212e-02 5.53055313e-02 5.45656146e-02 6.11377414e-02 5.43358112e-02 5.42827796e-02 5.59671633e-02 
4.93103219e-02 5.09407077e-02 5.04498003e-02 5.78958260e-02 5.46684982e-02 5.70800359e-02 4.85865023e-02 5.59847511e-02 5.54138174e-02 5.30297515e-02 5.30416957e-02 5.54138174e-02 5.59847511e-02 4.85865023e-02 5.70800359e-02 5.46684982e-02 5.78958260e-02 5.04498003e-02 5.09407077e-02 4.93103219e-02 
4.85828964e-02 4.68131171e-02 4.99509674e-02 4.49562068e-02 4.68357486e-02 5.23431115e-02 4.43021579e-02 4.61104107e-02 5.06287793e-02 5.42384953e-02 5.42452848e-02 5.06287793e-02 4.61104107e-02 4.43021579e-02 5.23431115e-02 4.68357486e-02 4.49562068e-02 4.99509674e-02 4.68131171e-02 4.85828964e-02 
4.21266831e-02 4.12399258e-02 4.61707690e-02 4.44208725e-02 3.90799309e-02 4.43328409e-02 4.72282218e-02 4.22780545e-02 5.14988280e-02 4.36092641e-02 4.36157054e-02 5.14988280e-02 4.22780545e-02 4.72282218e-02 4.43328409e-02 3.90799309e-02 4.44208725e-02 4.61707690e-02 4.12399258e-02 4.21266831e-02 
4.25864004e-02 4.02080175e-02 4.61957903e-02 4.55369416e-02 4.63406147e-02 4.22549363e-02 4.24313772e-02 4.39897688e-02 4.68576988e-02 4.60989008e-02 4.61050202e-02 4.68576988e-02 4.39897688e-02 4.24313772e-02 4.22549363e-02 4.63406147e-02 4.55369416e-02 4.61957903e-02 4.02080175e-02 4.25864004e-02 
3.90937830e-02 4.16947529e-02 3.89511711e-02 4.21274395e-02 4.22933350e-02 4.09904247e-02 3.86999025e-02 3.79276637e-02 4.03219919e-02 4.26299767e-02 4.26377379e-02 4.03219919e-02 3.79276637e-02 3.86999025e-02 4.09904247e-02 4.22933350e-02 4.21274395e-02 3.89511711e-02 4.16947529e-02 3.90937830e-02 
3.55038107e-02 3.41326533e-02 3.61588988e-02 3.25656163e-02 3.46242003e-02 4.14060706e-02 3.35875166e-02 3.55537046e-02 3.89215407e-02 3.51443901e-02 3.51517818e-02 3.89215407e-02 3.55537046e-02 3.35875166e-02 4.14060706e-02 3.46242003e-02 3.25656163e-02 3.61588988e-02 3.41326533e-02 3.55038107e-02 
2.97184722e-02 3.08813837e-02 2.92233539e-02 3.03554306e-02 3.63875934e-02 3.85645284e-02 3.36071778e-02 3.25737723e-02 3.74007360e-02 3.64483820e-02 3.64642398e-02 3.74007360e-02 3.25737723e-02 3.36071778e-02 3.85645284e-02 3.63875934e-02 3.03554306e-02 2.92233539e-02 3.08813837e-02 2.97184722e-02 
3.07851517e-02 3.06514398e-02 3.10710765e-02 2.93370264e-02 3.27529874e-02 3.60091669e-02 3.02553497e-02 2.83875877e-02 2.99198085e-02 3.25343390e-02 3.25393847e-02 2.99198085e-02 2.83875877e-02 3.02553497e-02 3.60091669e-02 3.27529874e-02 2.93370264e-02 3.10710765e-02 3.06514398e-02 3.07851517e-02 
3.16251386e-02 2.54961887e-02 2.52832384e-02 2.87820516e-02 3.30209674e-02 3.23845273e-02 2.73805977e-02 2.53427038e-02 2.82323988e-02 2.94024199e-02 2.94088486e-02 2.82323988e-02 2.53427038e-02 2.73805977e-02 3.23845273e-02 3.30209674e-02 2.87820516e-02 2.52832384e-02 2.54961887e-02 3.16251386e-02 
2.42340186e-02 2.97291192e-02 2.63508891e-02 2.69273789e-02 2.78120985e-02 2.82902007e-02 2.65661119e-02 2.07919903e-02 2.42701453e-02 3.19505265e-02 3.19628249e-02 2.42701453e-02 2.07919903e-02 2.65661119e-02 2.82902007e-02 2.78120985e-02 2.69273789e-02 2.63508891e-02 2.97291192e-02 2.42340186e-02 
2.33693447e-02 3.10283706e-02 2.30447910e-02 2.33693447e-02 2.60886779e-02 2.70137664e-02 3.08510068e-02 2.22507016e-02 2.47720644e-02 2.72882755e-02 2.72912193e-02 2.47720644e-02 2.22507016e-02 3.08510068e-02 2.70137664e-02 2.60886779e-02 2.33693447e-02 2.30447910e-02 3.10283706e-02 2.33693447e-02 
2.13429979e-02 2.80185622e-02 2.24749874e-02 2.51304021e-02 2.27712090e-02 2.30004280e-02 2.28643072e-02 1.71521682e-02 2.38933244e-02 2.45287902e-02 2.45414854e-02 2.38933244e-02 1.71521682e-02 2.28643072e-02 2.30004280e-02 2.27712090e-02 2.51304021e-02 2.24749874e-02 2.80185622e-02 2.13429979e-02 
2.52322444e-02 2.57754788e-02 1.99764680e-02 2.25147191e-02 2.43128725e-02 2.21791720e-02 2.28807089e-02 1.95455335e-02 2.16142894e-02 2.13288038e-02 2.13369219e-02 2.16142894e-02 1.95455335e-02 2.28807089e-02 2.21791720e-02 2.43128725e-02 2.25147191e-02 1.99764680e-02 2.57754788e-02 2.52322444e-02 
2.49107059e-02 2.52659548e-02 1.85486976e-02 2.19641531e-02 2.50574815e-02 1.85993547e-02 2.41612411e-02 2.03918356e-02 1.90377331e-02 2.10510269e-02 2.10601192e-02 1.90377331e-02 2.03918356e-02 2.41612411e-02 1.85993547e-02 2.50574815e-02 2.19641531e-02 1.85486976e-02 2.52659548e-02 2.49107059e-02 
2.02861208e-02 2.16888375e-02 1.95217400e-02 2.05026433e-02 1.97937971e-02 2.16133354e-02 1.87367677e-02 2.10760849e-02 1.82850031e-02 2.20838196e-02 2.21012912e-02 1.82850031e-02 2.10760849e-02 1.87367677e-02 2.16133354e-02 1.97937971e-02 2.05026433e-02 1.95217400e-02 2.16888375e-02 2.02861208e-02 
1.60219756e-02 2.26524423e-02 2.06730821e-02 2.01540925e-02 1.70209555e-02 1.91509127e-02 1.93531086e-02 2.02776900e-02 1.85395250e-02 1.96957017e-02 1.97005016e-02 1.85395250e-02 2.02776900e-02 1.93531086e-02 1.91509127e-02 1.70209555e-02 2.01540925e-02 2.06730821e-02 2.26524423e-02 1.60219756e-02 
1.50799407e-02 1.68627963e-02 1.70002055e-02 1.82767255e-02 1.63743585e-02 1.57716055e-02 1.95896186e-02 1.39818217e-02 1.95780716e-02 1.82467034e-02 1.82501675e-02 1.95780716e-02 1.39818217e-02 1.95896186e-02 1.57716055e-02 1.63743585e-02 1.82767255e-02 1.70002055e-02 1.68627963e-02 1.50799407e-02 
1.58823025e-02 1.66417559e-02 1.68341211e-02 1.21517519e-02 1.42099484e-02 1.19994164e-02 1.73445004e-02 1.34454913e-02 1.54836729e-02 1.57855639e-02 1.57911236e-02 1.54836729e-02 1.34454913e-02 1.73445004e-02 1.19994164e-02 1.42099484e-02 1.21517519e-02 1.68341211e-02 1.66417559e-02 1.58823025e-02 
1.73620508e-02 1.50813460e-02 1.80258501e-02 1.28927908e-02 1.19418275e-02 1.07492390e-02 1.38555408e-02 1.10599764e-02 1.10197948e-02 1.76652876e-02 1.76727882e-02 1.10197948e-02 1.10599764e-02 1.38555408e-02 1.07492390e-02 1.19418275e-02 1.28927908e-02 1.80258501e-02 1.50813460e-02 1.73620508e-02 
1.42798667e-02 1.13661185e-02 1.23192861e-02 1.11982164e-02 1.40587525e-02 9.92164338e-03 1.05669043e-02 1.24567076e-02 1.21503507e-02 1.47706576e-02 1.47747906e-02 1.21503507e-02 1.24567076e-02 1.05669043e-02 9.92164338e-03 1.40587525e-02 1.11982164e-02 1.23192861e-02 1.13661185e-02 1.42798667e-02 
