# r-bin (Mpc/h)	# ell = 0	
5.00050000e-01	3.99768846e+02	
1.50000000e+00	2.02547886e+01	
2.50000000e+00	7.12178115e+00	
3.50000000e+00	4.19236715e+00	
4.50000000e+00	2.90444228e+00	
5.50000000e+00	2.12414744e+00	
6.50000000e+00	1.62643386e+00	
7.50000000e+00	1.28341441e+00	
8.50000000e+00	1.04713581e+00	
9.50000000e+00	8.52160342e-01	
1.05000000e+01	7.26435730e-01	
1.15000000e+01	6.16147253e-01	
1.25000000e+01	5.35309103e-01	
1.35000000e+01	4.65921371e-01	
1.45000000e+01	4.05999361e-01	
1.55000000e+01	3.58241867e-01	
1.65000000e+01	3.15994924e-01	
1.75000000e+01	2.82600710e-01	
1.85000000e+01	2.56531629e-01	
1.95000000e+01	2.28362741e-01	
2.05000000e+01	2.08393877e-01	
2.15000000e+01	1.85523962e-01	
2.25000000e+01	1.66710880e-01	
2.35000000e+01	1.50812038e-01	
2.45000000e+01	1.38736205e-01	
2.55000000e+01	1.26640590e-01	
2.65000000e+01	1.18344858e-01	
2.75000000e+01	1.07146496e-01	
2.85000000e+01	9.84943028e-02	
2.95000000e+01	8.97891699e-02	
3.05000000e+01	8.31035983e-02	
3.15000000e+01	7.74099188e-02	
3.25000000e+01	7.20432131e-02	
3.35000000e+01	6.48130717e-02	
3.45000000e+01	5.99453467e-02	
3.55000000e+01	5.53208094e-02	
3.65000000e+01	5.33365984e-02	
3.75000000e+01	4.84765286e-02	
3.85000000e+01	4.41988611e-02	
3.95000000e+01	4.42503506e-02	
4.05000000e+01	4.04734322e-02	
4.15000000e+01	3.57602098e-02	
4.25000000e+01	3.35168759e-02	
4.35000000e+01	3.11706456e-02	
4.45000000e+01	2.86953447e-02	
4.55000000e+01	2.66928628e-02	
4.65000000e+01	2.59077816e-02	
4.75000000e+01	2.31183524e-02	
4.85000000e+01	2.25364349e-02	
4.95000000e+01	2.18992730e-02	
5.05000000e+01	2.03596885e-02	
5.15000000e+01	1.93541886e-02	
5.25000000e+01	1.70763579e-02	
5.35000000e+01	1.49781305e-02	
5.45000000e+01	1.39657454e-02	
5.55000000e+01	1.23090570e-02	
5.65000000e+01	1.08860451e-02	
5.75000000e+01	1.12794111e-02	
5.85000000e+01	1.10971090e-02	
5.95000000e+01	1.07348192e-02	
6.05000000e+01	9.67765672e-03	
6.15000000e+01	9.22312445e-03	
6.25000000e+01	8.76402612e-03	
6.35000000e+01	7.94967337e-03	
